정류장명,위도,경도,도시명
제천휴게소(경유),37.099,128.1522833,충청북도 제천시 제천시 봉양읍
연박2리.도장골,37.11236652,128.123183,충청북도 제천시 제천시 봉양읍
연박입구앞,37.13364158,128.1057722,충청북도 제천시 제천시 봉양읍
연박입구앞,37.13370475,128.105671,충청북도 제천시 제천시 봉양읍
오산,37.14530853,128.1225784,충청북도 제천시 제천시 봉양읍
오산,37.14531321,128.1224096,충청북도 제천시 제천시 봉양읍
옥전 1리,37.16956396,128.1123878,충청북도 제천시 제천시 봉양읍
옥전 1리,37.16956862,128.1122302,충청북도 제천시 제천시 봉양읍
옥전2리,37.17215808,128.1038953,충청북도 제천시 제천시 봉양읍
옥전2리,37.172256,128.103842,충청북도 제천시 제천시 봉양읍
옥전리,37.17294759,128.1077533,충청북도 제천시 제천시 봉양읍
옥전리,37.17275837,128.1077362,충청북도 제천시 제천시 봉양읍
옥전리,37.1728621,128.1076293,충청북도 제천시 제천시 봉양읍
옥전리,37.170964,128.0987756,충청북도 제천시 제천시 봉양읍
옥전리,37.17104985,128.0984886,충청북도 제천시 제천시 봉양읍
왕미교,37.15763013,128.1643743,충청북도 제천시 제천시 봉양읍
왕미교,37.1577138,128.162528,충청북도 제천시 제천시 봉양읍
왕미초등학교,37.15603933,128.1580154,충청북도 제천시 제천시 봉양읍
왕미초등학교,37.15586332,128.1582289,충청북도 제천시 제천시 봉양읍
요곡,37.10396478,128.1079862,충청북도 제천시 제천시 봉양읍
요곡,37.10396491,128.1078399,충청북도 제천시 제천시 봉양읍
용대암,37.16635024,128.1088417,충청북도 제천시 제천시 봉양읍
용대암,37.16645379,128.1089263,충청북도 제천시 제천시 봉양읍
원박,37.12860637,128.0866943,충청북도 제천시 제천시 봉양읍
원박리,37.13345461,128.086593,충청북도 제천시 제천시 봉양읍
원박리,37.13324038,128.0837903,충청북도 제천시 제천시 봉양읍
원박리,37.12878674,128.0865089,충청북도 제천시 제천시 봉양읍
원박리,37.13325191,128.0865084,충청북도 제천시 제천시 봉양읍
원박리,37.13359052,128.0855915,충청북도 제천시 제천시 봉양읍
원박리,37.11196747,128.1122622,충청북도 제천시 제천시 봉양읍
원박리,37.11185931,128.1122846,충청북도 제천시 제천시 봉양읍
원박입구,37.13318624,128.0838915,충청북도 제천시 제천시 봉양읍
음마곡,37.08302554,128.1183434,충청북도 제천시 제천시 봉양읍
장평,37.13122305,128.1466662,충청북도 제천시 제천시 봉양읍
장평리,37.13139379,128.1470464,충청북도 제천시 제천시 봉양읍
절골,37.1551102,128.1553508,충청북도 제천시 제천시 봉양읍
제2한방명의촌,37.1766187,128.0874032,충청북도 제천시 제천시 봉양읍
제2한방명의촌,37.17667278,128.0873864,충청북도 제천시 제천시 봉양읍
제비랑,37.12124334,128.1567608,충청북도 제천시 제천시 봉양읍
제비랑,37.12132906,128.1566766,충청북도 제천시 제천시 봉양읍
주막거리,37.15251281,128.1390551,충청북도 제천시 제천시 봉양읍
주막거리,37.15241793,128.1392744,충청북도 제천시 제천시 봉양읍
주포농협,37.1323311,128.1234914,충청북도 제천시 제천시 봉양읍
중앙APT,37.13272872,128.1266717,충청북도 제천시 제천시 봉양읍
중앙APT앞,37.13273372,128.1262102,충청북도 제천시 제천시 봉양읍
탁사정,37.16400408,128.1074252,충청북도 제천시 제천시 봉양읍
탁사정,37.16335963,128.1075763,충청북도 제천시 제천시 봉양읍
관음정사,37.13365739,128.1527572,충청북도 제천시 제천시 봉양읍
관음정사,37.13384206,128.1528026,충청북도 제천시 제천시 봉양읍
팔송,37.14202369,128.1138212,충청북도 제천시 제천시 봉양읍
팔송,37.14194691,128.1140068,충청북도 제천시 제천시 봉양읍
팔송입구,37.14653998,128.1168111,충청북도 제천시 제천시 봉양읍
팔송입구앞,37.14654867,128.1171264,충청북도 제천시 제천시 봉양읍
학산,37.19972016,128.0977378,충청북도 제천시 제천시 봉양읍
학산,37.18911503,128.096254,충청북도 제천시 제천시 봉양읍
학산.산사동,37.19375543,128.0967894,충청북도 제천시 제천시 봉양읍
학산.산사동,37.19360688,128.0966315,충청북도 제천시 제천시 봉양읍
학산리,37.19970679,128.0975688,충청북도 제천시 제천시 봉양읍
학전길,37.18153028,128.1084639,충청북도 제천시 제천시 봉양읍
학전길,37.18193529,128.1090051,충청북도 제천시 제천시 봉양읍
문바위,37.1944369,128.1501072,충청북도 제천시 제천시 봉양읍
명암 마을회관,37.1886084,128.1316193,충청북도 제천시 제천시 봉양읍
명암 마을회관,37.1885868,128.1314445,충청북도 제천시 제천시 봉양읍
명암리 종점,37.1992252,128.1268455,충청북도 제천시 제천시 봉양읍
미륵당이,37.1837716,128.1292132,충청북도 제천시 제천시 봉양읍
미륵당이,37.1837304,128.1293481,충청북도 제천시 제천시 봉양읍
미당,37.1647211,128.1702039,충청북도 제천시 제천시 봉양읍
농업기술센터,37.1601975,128.1747197,충청북도 제천시 제천시 봉양읍
농업기술센터앞,37.1601394,128.1746347,충청북도 제천시 제천시 봉양읍
밤나무골,37.1934521,128.1469011,충청북도 제천시 제천시 봉양읍
풍미산장앞,37.1097518,128.1559972,충청북도 제천시 제천시 봉양읍
미실마을,37.1537119,128.1459317,충청북도 제천시 제천시 봉양읍
갈경지,37.09894838,128.1537669,충청북도 제천시 제천시 봉양읍
갈경지,37.09890763,128.1539243,충청북도 제천시 제천시 봉양읍
고모동,37.13073149,128.1470114,충청북도 제천시 제천시 봉양읍
고산동마을회관,37.12894981,128.1374415,충청북도 제천시 제천시 봉양읍
공전 1리 경로당앞,37.1085071,128.0855684,충청북도 제천시 제천시 봉양읍
공전 2리,37.11544534,128.0732379,충청북도 제천시 제천시 봉양읍
공전1리 경로당,37.10851617,128.0854953,충청북도 제천시 제천시 봉양읍
공전2리,37.11548143,128.0731648,충청북도 제천시 제천시 봉양읍
공전3리,37.10193756,128.0794294,충청북도 제천시 제천시 봉양읍
공전3리 입구,37.10608326,128.0852281,충청북도 제천시 제천시 봉양읍
공전3리입구,37.10616431,128.085307,충청북도 제천시 제천시 봉양읍
공전3리입구,37.10601113,128.0852787,충청북도 제천시 제천시 봉양읍
공전교회,37.11148699,128.0833777,충청북도 제천시 제천시 봉양읍
공전교회앞,37.11158614,128.0833384,충청북도 제천시 제천시 봉양읍
구곡.아랫담,37.09270364,128.1044096,충청북도 제천시 제천시 봉양읍
구곡.아랫담,37.0927892,128.1044716,충청북도 제천시 제천시 봉양읍
구곡3리,37.09616766,128.0830681,충청북도 제천시 제천시 봉양읍
구곡3리,37.0916948,128.0873884,충청북도 제천시 제천시 봉양읍
구곡3리,37.0961136,128.0830624,충청북도 제천시 제천시 봉양읍
구곡3리.경로당앞,37.09206125,128.0853753,충청북도 제천시 제천시 봉양읍
구곡3리.경로당앞,37.09211077,128.0854428,충청북도 제천시 제천시 봉양읍
구곡3리.굴탄대교앞,37.0944378,128.0825769,충청북도 제천시 제천시 봉양읍
구곡3리.굴탄대교앞,37.09443772,128.0826837,충청북도 제천시 제천시 봉양읍
구곡리,37.08861834,128.1028067,충청북도 제천시 제천시 봉양읍
구곡리,37.08864548,128.102683,충청북도 제천시 제천시 봉양읍
구곡리,37.08722339,128.1006957,충청북도 제천시 제천시 봉양읍
구곡리,37.08728655,128.1006058,충청북도 제천시 제천시 봉양읍
구곡리,37.0821601,128.0993054,충청북도 제천시 제천시 봉양읍
구곡리,37.08222309,128.0994124,충청북도 제천시 제천시 봉양읍
구곡리,37.07968402,128.1021083,충청북도 제천시 제천시 봉양읍
구곡삼거리,37.09005674,128.1066501,충청북도 제천시 제천시 봉양읍
구곡삼거리,37.08994857,128.1066893,충청북도 제천시 제천시 봉양읍
구미마을,37.13318271,128.1469317,충청북도 제천시 제천시 봉양읍
구학2리,37.15651449,128.0929415,충청북도 제천시 제천시 봉양읍
구학2리,37.15645145,128.0928907,충청북도 제천시 제천시 봉양읍
구학역,37.15774845,128.113997,충청북도 제천시 제천시 봉양읍
구학역,37.15767654,128.1138111,충청북도 제천시 제천시 봉양읍
국화실,37.15013,128.12854,충청북도 제천시 제천시 봉양읍
국화실,37.149925,128.128626,충청북도 제천시 제천시 봉양읍
국화실,37.15544463,128.1284212,충청북도 제천시 제천시 봉양읍
국화실,37.15540848,128.1285169,충청북도 제천시 제천시 봉양읍
노목,37.18331623,128.0711141,충청북도 제천시 제천시 봉양읍
늘목마을,37.18524774,128.1031814,충청북도 제천시 제천시 봉양읍
늘목마을,37.18509477,128.1029278,충청북도 제천시 제천시 봉양읍
닷돈이입구,37.1144734,128.116517,충청북도 제천시 제천시 봉양읍
닷돈이입구앞,37.1143379,128.1165778,충청북도 제천시 제천시 봉양읍
자양영당,37.0988951,128.0875989,충청북도 제천시 제천시 봉양읍
자양영당앞,37.0988044,128.0877163,충청북도 제천시 제천시 봉양읍
장단마을,37.0998691,128.0884167,충청북도 제천시 제천시 봉양읍
장단마을앞,37.0999223,128.0885915,충청북도 제천시 제천시 봉양읍
마곡문화생활관,37.0870023,128.1171382,충청북도 제천시 제천시 봉양읍
마곡문화생활관앞,37.0871597,128.1172127,충청북도 제천시 제천시 봉양읍
다리목,37.132936,128.1168795,충청북도 제천시 제천시 봉양읍
다리목 디지털전자 고등학교입구,37.13294656,128.1164692,충청북도 제천시 제천시 봉양읍
다리목삼거리,37.1330818,128.1163963,충청북도 제천시 제천시 봉양읍
대신연립입구,37.13516786,128.1164896,충청북도 제천시 제천시 봉양읍
대신연립입구,37.13523084,128.116591,충청북도 제천시 제천시 봉양읍
덕고개,37.12394039,128.0840105,충청북도 제천시 제천시 봉양읍
덕고개,37.12386821,128.0841455,충청북도 제천시 제천시 봉양읍
동막,37.15293709,128.1264524,충청북도 제천시 제천시 봉양읍
동막,37.15298224,128.1263681,충청북도 제천시 제천시 봉양읍
동일레미콘,37.14933476,128.1243637,충청북도 제천시 제천시 봉양읍
동일레미콘앞,37.14954189,128.1244935,충청북도 제천시 제천시 봉양읍
두무실,37.10675566,128.1580583,충청북도 제천시 제천시 봉양읍
두무실,37.10666119,128.1579456,충청북도 제천시 제천시 봉양읍
디지털전자 고등학교,37.14007729,128.113745,충청북도 제천시 제천시 봉양읍
디지털전자 고등학교,37.13987907,128.113711,충청북도 제천시 제천시 봉양읍
매화동,37.16539479,128.1269857,충청북도 제천시 제천시 봉양읍
매화동,37.16541271,128.1270871,충청북도 제천시 제천시 봉양읍
명도2리,37.15119089,128.1327876,충청북도 제천시 제천시 봉양읍
명도2리,37.15106916,128.1328493,충청북도 제천시 제천시 봉양읍
명도2리.마장벌,37.15812507,128.1288368,충청북도 제천시 제천시 봉양읍
명도2리.마장벌,37.15830535,128.128792,충청북도 제천시 제천시 봉양읍
명도리.화신산업전,37.15438061,128.1516453,충청북도 제천시 제천시 봉양읍
명암리.비끼재,37.19921032,128.1266712,충청북도 제천시 제천시 봉양읍
문바위,37.1943195,128.1501344,충청북도 제천시 제천시 봉양읍
마곡진료소앞,37.0890145,128.1175429,충청북도 제천시 제천시 봉양읍
마곡진료소,37.08907761,128.1175093,충청북도 제천시 제천시 봉양읍
미당리.절골,37.1554791,128.1557794,충청북도 제천시 제천시 봉양읍
미실마을입구,37.154102,128.1479396,충청북도 제천시 제천시 봉양읍
미실마을입구앞,37.15387624,128.1479066,충청북도 제천시 제천시 봉양읍
박달재터널,37.13707847,128.0784509,충청북도 제천시 제천시 봉양읍
밤나무골,37.19188595,128.1445402,충청북도 제천시 제천시 봉양읍
밤나무골,37.19179575,128.1446133,충청북도 제천시 제천시 봉양읍
배론,37.15951132,128.0863868,충청북도 제천시 제천시 봉양읍
배론입구,37.16037518,128.1093791,충청북도 제천시 제천시 봉양읍
배론입구,37.16037991,128.1091427,충청북도 제천시 제천시 봉양읍
배론입구,37.16032129,128.109182,충청북도 제천시 제천시 봉양읍
벼루박달,37.12143767,128.1083883,충청북도 제천시 제천시 봉양읍
벼루박달,37.12141052,128.1085177,충청북도 제천시 제천시 봉양읍
봉양농공단지,37.13711071,128.1243997,충청북도 제천시 제천시 봉양읍
봉양농공단지,37.13704327,128.1242589,충청북도 제천시 제천시 봉양읍
봉양도서관,37.13205101,128.1241832,충청북도 제천시 제천시 봉양읍
팔송입구,37.14780952,128.1222786,충청북도 제천시 제천시 봉양읍
팔송입구,37.14770116,128.1224866,충청북도 제천시 제천시 봉양읍
고산동마을입구,37.13050563,128.1323459,충청북도 제천시 제천시 봉양읍
봉양우체국,37.13234833,128.1242399,충청북도 제천시 제천시 봉양읍
봉양우체국,37.13258732,128.1240659,충청북도 제천시 제천시 봉양읍
봉양읍,37.1332506,128.1466899,충청북도 제천시 제천시 봉양읍
봉양읍사무소,37.13226493,128.1221407,충청북도 제천시 제천시 봉양읍
봉양중학교입구,37.13212974,128.1221574,충청북도 제천시 제천시 봉양읍
봉양지서,37.1307469,128.1323686,충청북도 제천시 제천시 봉양읍
산사마을,37.18829049,128.0962474,충청북도 제천시 제천시 봉양읍
살레시오의집,37.15558476,128.0948824,충청북도 제천시 제천시 봉양읍
살레시오의집,37.15547659,128.0949217,충청북도 제천시 제천시 봉양읍
삼거리,37.10655325,128.1281859,충청북도 제천시 제천시 봉양읍
삼거리,37.10640008,128.1281631,충청북도 제천시 제천시 봉양읍
삼거리.논골,37.10451444,128.1342016,충청북도 제천시 제천시 봉양읍
삼거리.본동,37.0924274,128.1476453,충청북도 제천시 제천시 봉양읍
삼거리.본동,37.09242754,128.1475328,충청북도 제천시 제천시 봉양읍
삼성동,37.11819093,128.0777306,충청북도 제천시 제천시 봉양읍
삼성동,37.11811876,128.0778374,충청북도 제천시 제천시 봉양읍
세거리 마을회관,37.095577,128.147584,충청북도 제천시 제천시 봉양읍
세거리 마을회관,37.09556334,128.1476965,충청북도 제천시 제천시 봉양읍
솔티,37.0868025,128.1393608,충청북도 제천시 제천시 봉양읍
솔티,37.0869105,128.1394067,충청북도 제천시 제천시 봉양읍
송수골,37.13354242,128.1007016,충청북도 제천시 제천시 봉양읍
송수골경로당,37.13225173,128.0978186,충청북도 제천시 제천시 봉양읍
송수골경로당,37.13216627,128.097644,충청북도 제천시 제천시 봉양읍
송수골,37.13342063,128.100859,충청북도 제천시 제천시 봉양읍
송화사,37.17208493,128.0945205,충청북도 제천시 제천시 봉양읍
송화사,37.17199934,128.0944978,충청북도 제천시 제천시 봉양읍
안골,37.1456388,128.1337122,충청북도 제천시 제천시 봉양읍
안말,37.15706244,128.1400148,충청북도 제천시 제천시 봉양읍
송수골입구,37.13252913,128.0947181,충청북도 제천시 제천시 봉양읍
연박1리,37.13363582,128.1119626,충청북도 제천시 제천시 봉양읍
연박1리,37.13425643,128.1034601,충청북도 제천시 제천시 봉양읍
송수골입구,37.13255129,128.095174,충청북도 제천시 제천시 봉양읍
연박2리.도장골,37.11234831,128.123363,충청북도 제천시 제천시 봉양읍
봉양역,37.130842,128.130364,충청북도 제천시 제천시 봉양읍
옥전 1리 마을회관,37.17235,128.104282,충청북도 제천시 제천시 봉양읍
옥전1리 마을회관,37.172239,128.104341,충청북도 제천시 제천시 봉양읍
봉양리,37.149359,128.126582,충청북도 제천시 제천시 봉양읍
봉양리,37.149093,128.126689,충청북도 제천시 제천시 봉양읍
봉양삼거리,37.147965,128.123535,충청북도 제천시 제천시 봉양읍
봉양삼거리,37.147708,128.12361,충청북도 제천시 제천시 봉양읍
탁사정(농원가든),37.165526,128.105167,충청북도 제천시 제천시 봉양읍
피재,37.195117,128.163435,충청북도 제천시 제천시 봉양읍
학산리,37.199964,128.097505,강원특별자치도 원주시 제천시 봉양읍
학산리,37.200324,128.097684,강원특별자치도 원주시 제천시 봉양읍
골말.샛터,37.07393,128.18666,충청북도 충주시 제천시 금성면
곰바위앞,37.04107,128.17713,충청북도 충주시 제천시 금성면
구룡,37.06383,128.16711,충청북도 충주시 제천시 금성면
금성,37.06927,128.16907,충청북도 충주시 제천시 금성면
금성농공단지,37.08162,128.20494,충청북도 충주시 제천시 금성면
금성면사무소앞,37.0619,128.16706,충청북도 충주시 제천시 금성면
금성보건지소,37.06559,128.1671,충청북도 충주시 제천시 금성면
금월봉,37.04473,128.17376,충청북도 충주시 제천시 금성면
노인병원앞,37.05555,128.17142,충청북도 충주시 제천시 금성면
높은다리,37.04977,128.17107,충청북도 충주시 제천시 금성면
미륵터,37.07339,128.19548,충청북도 충주시 제천시 금성면
새터,37.07475,128.18916,충청북도 충주시 제천시 금성면
새하콩뜰,37.02495,128.17628,충청북도 충주시 제천시 금성면
성내리 무암사,37.03037,128.17759,충청북도 충주시 제천시 금성면
양화리,37.08674,128.20524,충청북도 충주시 제천시 금성면
양화리,37.07757,128.20313,충청북도 충주시 제천시 금성면
양화리,37.07567,128.1992,충청북도 충주시 제천시 금성면
양화리 지적박물관,37.07529,128.19752,충청북도 충주시 제천시 금성면
월림리입구,37.07361,128.17945,충청북도 충주시 제천시 금성면
위림,37.07244,128.1814,충청북도 충주시 제천시 금성면
중포전입구,37.07283,128.18547,충청북도 충주시 제천시 금성면
청풍KBS 촬영장,37.03395,128.17596,충청북도 충주시 제천시 금성면
남제천IC(경유),37.0764667,128.1812667,충청북도 제천시 제천시 금성면
남제천IC(경유),37.0758667,128.1823333,충청북도 제천시 제천시 금성면
월림리(윗반정),37.0760094,128.1763366,충청북도 제천시 제천시 금성면
월림리(윗반정),37.0760994,128.1763599,충청북도 제천시 제천시 금성면
골말.샛터,37.07392538,128.1866567,충청북도 제천시 제천시 금성면
골말.샛터,37.07383962,128.186752,충청북도 제천시 제천시 금성면
곰바위앞,37.04110628,128.1772621,충청북도 제천시 제천시 금성면
곰바위앞,37.04107043,128.1771327,충청북도 제천시 제천시 금성면
금성,37.0643209,128.1674771,충청북도 제천시 제천시 금성면
금성,37.06383479,128.1671106,충청북도 제천시 제천시 금성면
금성면,37.06907191,128.1692757,충청북도 제천시 제천시 금성면
금성면,37.06926595,128.1690737,충청북도 제천시 제천시 금성면
금성농공단지,37.08162237,128.2049417,충청북도 제천시 제천시 금성면
금성농공단지,37.08091948,128.2049341,충청북도 제천시 제천시 금성면
금성면사무소앞,37.06190189,128.1670613,충청북도 제천시 제천시 금성면
금성보건지소,37.06559206,128.1671032,충청북도 제천시 제천시 금성면
금성보건지소앞,37.06544742,128.1674178,충청북도 제천시 제천시 금성면
금월봉,37.04473396,128.1738979,충청북도 제천시 제천시 금성면
금월봉,37.04472515,128.173763,충청북도 제천시 제천시 금성면
노인병원앞,37.05554698,128.1714154,충청북도 제천시 제천시 금성면
높은다리,37.04976657,128.1710651,충청북도 제천시 제천시 금성면
높은다리,37.05026176,128.1713697,충청북도 제천시 제천시 금성면
대사장,37.07368055,128.1499198,충청북도 제천시 제천시 금성면
대사창,37.07356781,128.1499983,충청북도 제천시 제천시 금성면
대장리,37.07245772,128.224682,충청북도 제천시 제천시 금성면
대장리,37.07256147,128.2246205,충청북도 제천시 제천시 금성면
대장리,37.06489354,128.2334419,충청북도 제천시 제천시 금성면
미륵터,37.07328005,128.1956071,충청북도 제천시 제천시 금성면
미륵터,37.07338839,128.1954837,충청북도 제천시 제천시 금성면
사곡,37.07236286,128.1479435,충청북도 제천시 제천시 금성면
사곡,37.0722997,128.1480108,충청북도 제천시 제천시 금성면
사곡리,37.07255933,128.1528641,충청북도 제천시 제천시 금성면
사곡리,37.07240149,128.1529706,충청북도 제천시 제천시 금성면
새터,37.07461564,128.1889358,충청북도 제천시 제천시 금성면
새터,37.07475496,128.1891554,충청북도 제천시 제천시 금성면
새하콩뜰,37.02495447,128.1762801,충청북도 제천시 제천시 금성면
새하콩뜰,37.02452636,128.1763185,충청북도 제천시 제천시 금성면
성내리 무암사,37.03036848,128.177591,충청북도 제천시 제천시 금성면
성내리 무암사,37.03053065,128.1776138,충청북도 제천시 제천시 금성면
안간이,37.06560455,128.1199972,충청북도 제천시 제천시 금성면
안간이,37.06560893,128.1201209,충청북도 제천시 제천시 금성면
약물게,37.06977377,128.1570306,충청북도 제천시 제천시 금성면
약물게,37.06966567,128.1570023,충청북도 제천시 제천시 금성면
양화리,37.08661824,128.2055232,충청북도 제천시 제천시 금성면
양화리,37.08673588,128.2052424,충청북도 제천시 제천시 금성면
양화리,37.07757033,128.2031256,충청북도 제천시 제천시 금성면
양화리,37.07764173,128.203525,충청북도 제천시 제천시 금성면
양화리,37.07566659,128.199201,충청북도 제천시 제천시 금성면
양화리,37.07541293,128.1999876,충청북도 제천시 제천시 금성면
양화테크노빌.지적박물관,37.07528643,128.1975186,충청북도 제천시 제천시 금성면
월굴리,37.05619112,128.1620059,충청북도 제천시 제천시 금성면
월굴리,37.05629487,128.1619217,충청북도 제천시 제천시 금성면
월굴리낚시터,37.04673268,128.1592874,충청북도 제천시 제천시 금성면
월굴리낚시터,37.04692633,128.1593665,충청북도 제천시 제천시 금성면
월림,37.07961662,128.1715488,충청북도 제천시 제천시 금성면
월림,37.07963447,128.1716725,충청북도 제천시 제천시 금성면
월림 1구,37.08514877,128.1721856,충청북도 제천시 제천시 금성면
월림리입구,37.07346344,128.1794747,충청북도 제천시 제천시 금성면
월림리입구,37.07360767,128.179447,충청북도 제천시 제천시 금성면
위림,37.07243768,128.181401,충청북도 제천시 제천시 금성면
위림,37.07224821,128.1815524,충청북도 제천시 제천시 금성면
중전,37.06090123,128.1910099,충청북도 제천시 제천시 금성면
중전,37.06097316,128.1911112,충청북도 제천시 제천시 금성면
중전리,37.06254025,128.1888831,충청북도 제천시 제천시 금성면
중전리,37.06257161,128.1890013,충청북도 제천시 제천시 금성면
중포전입구,37.07273314,128.1855291,충청북도 제천시 제천시 금성면
중포전입구,37.07282785,128.1854675,충청북도 제천시 제천시 금성면
중포전입구,37.07294005,128.1857545,충청북도 제천시 제천시 금성면
진리,37.06895597,128.162022,충청북도 제천시 제천시 금성면
진리,37.06892014,128.1618645,충청북도 제천시 제천시 금성면
한국환경공단연수원,37.03394852,128.1759639,충청북도 제천시 제천시 금성면
한국환경공단연수원앞,37.03430432,128.1760715,충청북도 제천시 제천시 금성면
청풍호노인사랑병원,37.05566796,128.1718767,충청북도 제천시 제천시 금성면
큰말,37.0663756,128.1642318,충청북도 제천시 제천시 금성면
큰말,37.06624948,128.1641978,충청북도 제천시 제천시 금성면
포전,37.05595994,128.2009144,충청북도 제천시 제천시 금성면
활산,37.06486599,128.1361608,충청북도 제천시 제천시 금성면
활산,37.06482568,128.1359471,충청북도 제천시 제천시 금성면
활산리.방범초소앞,37.06740521,128.1216025,충청북도 제천시 제천시 금성면
활산리.방범초소앞,37.06722953,128.1215516,충청북도 제천시 제천시 금성면
중전,37.0575207,128.1872791,충청북도 제천시 제천시 금성면
북진리,37.02273,128.17349,충청북도 충주시 제천시 청풍면
교리힐호텔,37.01801,128.18085,충청북도 충주시 제천시 청풍면
단리,36.97612,128.15709,충청북도 충주시 제천시 청풍면
단리,36.96771,128.16002,충청북도 충주시 제천시 청풍면
단리 세명타운빌,36.97565,128.16065,충청북도 충주시 제천시 청풍면
도실 서곡입구,36.97086,128.16074,충청북도 충주시 제천시 청풍면
마을정보센터,36.99694,128.16676,충청북도 충주시 제천시 청풍면
설매실,36.98752,128.15808,충청북도 충주시 제천시 청풍면
신리,36.9947,128.16254,충청북도 충주시 제천시 청풍면
신리,36.99244,128.15981,충청북도 충주시 제천시 청풍면
신리,36.9886,128.1608,충청북도 충주시 제천시 청풍면
청풍 문화재단지,37.00313,128.17266,충청북도 충주시 제천시 청풍면
청풍농협앞,36.99796,128.16754,충청북도 충주시 제천시 청풍면
청풍랜드,37.01024,128.18098,충청북도 충주시 제천시 청풍면
청풍리조트 레이크호텔,37.01646,128.18045,충청북도 충주시 제천시 청풍면
청풍면사무소앞,37.00035,128.16718,충청북도 충주시 제천시 청풍면
학현리,37.00584,128.18312,충청북도 충주시 제천시 청풍면
학현입구,37.00518,128.18285,충청북도 충주시 제천시 청풍면
광의,37.01670987,128.1422267,충청북도 제천시 제천시 청풍면
교리힐하우스,37.0180131,128.1808548,충청북도 제천시 제천시 청풍면
교리힐하우스,37.01805753,128.1812594,충청북도 제천시 제천시 청풍면
단리,36.97612049,128.157089,충청북도 제천시 제천시 청풍면
단리,36.97623754,128.1571623,충청북도 제천시 제천시 청풍면
단리,36.96770863,128.1600196,충청북도 제천시 제천시 청풍면
단리,36.96774902,128.1601376,충청북도 제천시 제천시 청풍면
단리 세명타운빌,36.97574609,128.1607274,충청북도 제천시 제천시 청풍면
단리 세명타운빌,36.97564707,128.1606542,충청북도 제천시 제천시 청풍면
대교,37.00351197,128.1817752,충청북도 제천시 제천시 청풍면
대류,37.00042115,128.1347357,충청북도 제천시 제천시 청풍면
대류리,36.99959912,128.136442,충청북도 제천시 제천시 청풍면
대류리,36.99969551,128.1387792,충청북도 제천시 제천시 청풍면
도실 서곡입구,36.97085724,128.1607395,충청북도 제천시 제천시 청풍면
도실 서곡입구,36.9708976,128.1608743,충청북도 제천시 제천시 청풍면
도화리,36.99204153,128.1866459,충청북도 제천시 제천시 청풍면
도화리,36.99195149,128.1866007,충청북도 제천시 제천시 청풍면
도화리,36.98733027,128.1883249,충청북도 제천시 제천시 청풍면
도화리,36.98741124,128.1884094,충청북도 제천시 제천시 청풍면
마을정보센터,36.99693767,128.166755,충청북도 제천시 제천시 청풍면
마을정보센터앞,36.99683831,128.1669177,충청북도 제천시 제천시 청풍면
부산리,37.04300527,128.1040371,충청북도 제천시 제천시 청풍면
부산리,37.04282955,128.10402,충청북도 제천시 제천시 청풍면
부산리,37.04227964,128.0990616,충청북도 제천시 제천시 청풍면
부산리삼거리,37.04543061,128.1076604,충청북도 제천시 제천시 청풍면
부산리삼거리,37.04520506,128.1079468,충청북도 제천시 제천시 청풍면
사오리,37.03992033,128.1121379,충청북도 제천시 제천시 청풍면
사오리,37.04001939,128.1122111,충청북도 제천시 제천시 청풍면
상용곡,36.9787239,128.118939,충청북도 제천시 제천시 청풍면
상용곡앞,36.9787653,128.1187652,충청북도 제천시 제천시 청풍면
설매실,36.98751893,128.1580844,충청북도 제천시 제천시 청풍면
설매실,36.9874512,128.1581909,충청북도 제천시 제천시 청풍면
신리,36.99488854,128.1628015,충청북도 제천시 제천시 청풍면
신리,36.99461376,128.1627503,충청북도 제천시 제천시 청풍면
신리,36.99469966,128.1625427,충청북도 제천시 제천시 청풍면
신리,37.00064247,128.1527299,충청북도 제천시 제천시 청풍면
신리,36.99243696,128.1598135,충청북도 제천시 제천시 청풍면
신리,36.99232413,128.1599481,충청북도 제천시 제천시 청풍면
신리,36.98860115,128.1607996,충청북도 제천시 제천시 청풍면
신리,36.98865955,128.1609289,충청북도 제천시 제천시 청풍면
신리삼거리,37.00034263,128.1546112,충청북도 제천시 제천시 청풍면
신리입구,36.99646885,128.1570807,충청북도 제천시 제천시 청풍면
신리입구,36.99635618,128.1570973,충청북도 제천시 제천시 청풍면
양평,37.01156704,128.1194898,충청북도 제천시 제천시 청풍면
연곡,37.00810097,128.1551328,충청북도 제천시 제천시 청풍면
연론,36.96996958,128.1395557,충청북도 제천시 제천시 청풍면
연론,36.96987485,128.1396454,충청북도 제천시 제천시 청풍면
연론 마을회관,36.96997834,128.1236918,충청북도 제천시 제천시 청풍면
연론 마을회관,36.96987929,128.1236187,충청북도 제천시 제천시 청풍면
용곡,36.98262143,128.1196462,충청북도 제천시 제천시 청풍면
장선,37.05762277,128.0979743,충청북도 제천시 제천시 청풍면
장선,37.05771734,128.0980363,충청북도 제천시 제천시 청풍면
장선리,37.05562324,128.1020363,충청북도 제천시 제천시 청풍면
장선리,37.05553767,128.1019856,충청북도 제천시 제천시 청풍면
장선리,37.06203738,128.0879779,충청북도 제천시 제천시 청풍면
장선리입구,37.05109813,128.1035142,충청북도 제천시 제천시 청풍면
장선리입구,37.05108472,128.1033906,충청북도 제천시 제천시 청풍면
